id,experiment,model,disease,variable,tag,score,ranking
1200,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,239
834,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,240
989,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,241
812,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,242
1135,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,243
1081,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,244
1447,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,245
845,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,246
1578,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,247
1263,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,248
1183,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,249
793,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,250
977,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,251
1066,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,252
768,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,253
1632,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,254
1477,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,255
1090,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,256
1498,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,257
1067,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,258
1434,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,259
1480,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,260
1000,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,261
958,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,262
1268,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,263
921,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,264
1184,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,265
795,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,266
1095,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,267
1075,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,268
926,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,269
1501,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,270
1622,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,271
1588,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,272
1037,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,273
1641,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,274
1204,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,275
1325,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,276
1444,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,277
1106,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,278
1380,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,279
1427,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,280
1166,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,281
1101,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,282
1023,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,283
1597,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,284
1538,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,285
1044,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,286
1611,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,287
833,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,288
1630,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,289
1302,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,290
1488,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,291
1473,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,292
1602,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,293
1551,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,294
1577,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,295
1506,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,296
1366,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,297
1014,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,298
1198,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.5,299
1149,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,300
1351,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,301
1573,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,302
1541,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,303
1634,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,304
1232,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,305
1278,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,306
811,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,307
844,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,308
1487,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,309
1131,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,310
1374,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,311
1271,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,312
1586,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,313
1548,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,314
1085,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,315
1469,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,316
1212,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,317
809,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,318
1196,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,319
1214,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,320
1249,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,321
1321,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,322
1552,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,323
939,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,324
997,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,325
1128,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,326
1100,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,327
1118,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,328
1329,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,329
1104,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,330
1526,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,331
1381,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,332
1311,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,333
1654,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,334
1107,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,335
1160,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,336
802,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,337
875,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,338
1486,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,339
1563,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,340
1535,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,341
1327,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,342
1418,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,343
1187,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,344
1258,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,345
1029,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.45,346
1474,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.4,347
1042,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.375,348
1225,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,349
1295,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,350
1615,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,351
955,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,352
1296,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,353
1288,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,354
1105,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,355
840,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,356
1153,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,357
893,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,358
1481,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,359
1592,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,360
1514,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,361
904,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,362
1405,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,363
1391,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,364
1645,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,365
1397,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,366
1157,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,367
1532,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,368
1152,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,369
1219,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,370
1134,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,371
1401,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,372
1319,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,373
1389,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,374
1056,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.325,375
1194,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,376
1340,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,377
968,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,378
794,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,379
1041,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,380
1277,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,381
1484,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,382
1463,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,383
967,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,384
1399,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,385
1057,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,386
798,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,387
1175,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,388
1201,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,389
1093,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,390
1111,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,391
1244,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,392
815,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,393
1406,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,394
869,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,395
806,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,396
855,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,397
1438,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,398
841,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,399
838,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,400
1430,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,401
1073,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,402
778,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,403
1237,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,404
1440,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,405
828,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,406
871,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,407
1054,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,408
1517,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,409
1027,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,410
1168,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,411
1328,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,412
1125,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,413
1230,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,414
1411,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,415
1281,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,416
950,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,417
948,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,418
846,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,419
973,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,420
1242,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,421
1493,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,422
1408,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,423
1063,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,424
930,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,425
837,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,426
1364,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,427
1121,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,428
1151,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,429
1368,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,430
813,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,431
783,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,432
1297,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,433
966,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,434
1009,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,435
861,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,436
1451,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,437
1018,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,438
1002,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,439
1508,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,440
996,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,441
1228,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,442
1509,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,443
1246,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,444
1629,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,445
1643,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,446
801,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,447
1363,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,448
1367,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,449
965,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,450
1255,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,451
1587,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,452
879,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,453
1004,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,454
1472,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,455
897,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,456
1065,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,457
1113,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,458
808,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,459
953,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,460
906,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,461
901,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,462
888,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,463
1344,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,464
1439,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,465
1251,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,466
1379,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,467
782,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,468
1142,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,469
1492,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,470
1475,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,471
1098,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,472
1608,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,473
1471,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,474
1603,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,475
1421,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,476
1234,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,477
856,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,478
1169,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,479
850,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,480
1077,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,481
1272,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,482
865,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,483
1377,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,484
1559,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,485
797,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,486
805,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,487
1076,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,488
1195,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,489
836,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,490
1243,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,491
1465,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,492
1527,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,493
1305,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,494
1618,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,495
1468,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,496
1483,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,497
993,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,498
873,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,499
1177,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,500
1174,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,501
1482,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,502
892,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,503
1227,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,504
1312,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,505
992,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,506
1467,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,507
765,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,508
1052,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,509
1253,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,510
1164,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,511
1515,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,512
935,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,513
1519,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,514
898,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,515
1580,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,516
1549,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,517
1594,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,518
1220,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,519
1079,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,520
1315,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,521
1491,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,522
1362,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,523
984,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,524
1616,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,525
1424,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,526
913,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,527
1286,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,528
872,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,529
1145,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,530
1262,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,531
1136,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,532
785,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,533
991,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,534
983,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,535
1043,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,536
1513,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,537
788,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,538
1476,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,539
1088,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,540
924,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,541
857,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.275,542
1589,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.22500000000000003,543
1006,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.22500000000000003,544
1165,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.22500000000000003,545
1581,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.22500000000000003,546
1231,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,547
1322,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,548
859,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,549
990,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,550
1635,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,551
1320,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,552
1259,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,553
1218,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,554
947,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,555
920,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,556
819,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.225,557
1601,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,558
1600,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,559
1644,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,560
1208,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,561
1455,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,562
1003,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,563
863,h-05-single-answer-4,gpt-4o-mini,ebola,rainfall,0.0,0.2,564
